Compañía,Documento,Pedido_ERP,RECEIPT_DATE1,PACKING_LIST_ID,Fecha_Etiqueta,RECEIPT_ID_TYPE,erp,Proveedor,Puerta,Inicio_Check_in,Inicio_Etiquetado,ID_Recibido1,Lineas2,Líneas_recibidas,Cantidad_Recibida,ID_Pendiente_por_recibir,ID_Pendiente_por_almacenar,ID__Almacenado,Cantidad_Almacenado,Lineas,Lineas1,Cantidad_total,Inicio_de_almacenaje,PEDIMENTO,FECHA_CERRADO,Horas_Inspeccion,Horas_Etiquetado,Horas_Acomodo,estatus
Siemens,1112703050,406550,27/01/2023 09:58 AM,100151,30/01/2023 02:58 PM,IMPORTACION,Sin Dato,41000148,R01,2023-01-30 05:13,,100.00,8,0,8,0.00,0.00,100.00,8,8,8,8.00,2023-01-30 05:22,,2023-01-30 17:24:31,3,No Aplica,0,3
Siemens,1112717340,406731,30/01/2023 05:30 PM,100398,01/02/2023 11:34 AM,IMPORTACION,Sin Dato,41000148,R01,2023-02-01 12:52,,100.00,8,0,8,0.00,0.00,100.00,8,8,8,8.00,2023-02-01 02:40,,2023-02-01 14:42:16,3,No Aplica,2,4
Siemens,1112765616,407517,17/02/2023 10:38 AM,101903,20/02/2023 11:10 AM,IMPORTACION,Sin Dato,41000148,R01,2023-02-21 09:41,,100.00,8,0,8,0.00,0.00,100.00,8,8,8,8.00,2023-02-21 09:56,,2023-02-21 10:00:26,23,No Aplica,1,23
Siemens,1112872379,411105,27/03/2023 05:49 PM,105482,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41000148,R01,2023-03-30 06:00,,100.00,8,0,8,0.00,0.00,100.00,8,8,8,8.00,2023-03-30 09:06,,2023-03-30 09:08:34,18,No Aplica,3,18
Siemens,1112872731,411105,27/03/2023 05:49 PM,105493,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41000148,R01,2023-03-30 04:49,,100.00,9,0,9,0.00,0.00,100.00,9,9,9,9.00,2023-03-30 08:40,,2023-03-30 08:43:17,17,No Aplica,4,18
Siemens,1112729565,406734,03/02/2023 10:32 PM,100838,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41000148,R01,2023-02-07 04:22,,100.00,10,0,10,0.00,0.00,100.00,10,10,10,10.00,2023-02-07 04:35,,2023-02-07 16:36:32,5,No Aplica,0,5
Siemens,1112769362,407517,17/02/2023 10:38 AM,101971,20/02/2023 11:10 AM,IMPORTACION,Sin Dato,41000148,R01,2023-02-20 05:20,,100.00,10,0,10,0.00,0.00,100.00,10,10,10,10.00,2023-02-20 05:35,,2023-02-20 17:42:01,6,No Aplica,0,7
Siemens,1112893873,411694,04/04/2023 10:15 AM,106110,04/04/2023 10:09 PM,IMPORTACION,Sin Dato,41000148,R01,2023-04-06 08:37,,100.00,10,0,10,0.00,0.00,100.00,10,10,10,10.00,2023-04-06 08:55,,2023-04-06 11:53:43,37,No Aplica,3,38
Siemens,1112758798,407516,14/02/2023 09:47 AM,101747,15/02/2023 07:30 PM,IMPORTACION,Sin Dato,41000148,R01,2023-02-15 07:58,,100.00,11,0,40,0.00,0.00,100.00,40,11,11,40.00,2023-02-15 08:14,,2023-02-16 10:30:17,15,No Aplica,27,15
Siemens,1112893872,411694,04/04/2023 10:15 AM,106109,04/04/2023 10:09 PM,IMPORTACION,Sin Dato,41000148,R01,2023-04-06 09:30,,100.00,11,0,11,0.00,0.00,100.00,11,11,11,11.00,2023-04-06 10:37,,2023-04-06 11:35:22,37,No Aplica,2,38
Siemens,1112985892,414751,09/05/2023 09:29 AM,108940,09/05/2023 07:34 PM,IMPORTACION,Sin Dato,41000148,R01,2023-05-10 11:37,,100.00,13,0,13,0.00,0.00,100.00,13,13,13,13.00,2023-05-10 01:38,,2023-05-10 13:40:36,18,No Aplica,2,19
Siemens,1112931467,412584,17/04/2023 05:58 PM,107108,18/04/2023 07:16 PM,IMPORTACION,Sin Dato,41000148,R01,2023-04-19 03:01,,100.00,15,0,15,0.00,0.00,100.00,15,15,15,15.00,2023-04-19 05:52,,2023-04-19 17:54:26,22,No Aplica,2,23
Siemens,1112872729,411105,27/03/2023 05:49 PM,105491,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41000148,R01,2023-03-30 05:34,,100.00,17,0,17,0.00,0.00,100.00,17,17,17,17.00,2023-03-30 09:05,,2023-03-30 10:33:03,19,No Aplica,5,19
Siemens,1112941991,413150,21/04/2023 09:48 AM,107589,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000148,R01,2023-04-24 01:04,,100.00,17,0,17,0.00,0.00,100.00,17,17,17,17.00,2023-04-24 06:59,,2023-04-24 19:02:59,7,No Aplica,6,7
Siemens,1112725626,406734,03/02/2023 10:32 PM,100832,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41000148,R01,2023-02-07 10:36,,100.00,22,0,278,0.00,0.00,100.00,278,22,22,278.00,2023-02-07 10:54,,2023-02-07 15:10:00,4,No Aplica,5,4
Siemens,1112758797,407516,14/02/2023 09:47 AM,101746,15/02/2023 07:30 PM,IMPORTACION,Sin Dato,41000148,R01,2023-02-15 08:01,,100.00,38,0,264,0.00,0.00,100.00,264,38,38,264.00,2023-02-15 08:08,,2023-02-16 09:59:35,14,No Aplica,25,15
Siemens,1112673430,405523,17/01/2023 09:55 AM,099178,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41000171,R01,2023-01-18 05:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-18 05:59,,2023-01-18 17:59:43,23,No Aplica,0,24
Siemens,1112847194,410196,16/03/2023 08:02 PM,104601,21/03/2023 10:08 AM,IMPORTACION,Sin Dato,41000171,R01,2023-03-21 02:47,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-21 03:11,,2023-03-21 15:11:36,5,No Aplica,1,6
Siemens,1112854464,410197,22/03/2023 07:37 PM,104909,23/03/2023 12:30 PM,IMPORTACION,Sin Dato,41000171,R01,2023-03-24 09:35,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-24 09:53,,2023-03-24 09:53:21,21,No Aplica,0,22
Siemens,1112939261,413150,21/04/2023 09:48 AM,107548,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 06:16,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 07:30,,2023-04-24 19:30:47,7,No Aplica,1,8
Siemens,1112939604,413150,21/04/2023 09:48 AM,107553,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 04:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 05:36,,2023-04-24 17:36:09,5,No Aplica,1,6
Siemens,1112941745,413150,21/04/2023 09:48 AM,107554,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 06:12,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 07:31,,2023-04-24 19:31:04,7,No Aplica,1,8
Siemens,1112941748,413150,21/04/2023 09:48 AM,107557,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 06:26,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-24 07:29,,2023-04-24 19:29:20,7,No Aplica,1,8
Siemens,1112948618,413153,24/04/2023 05:16 PM,107791,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,41000171,R01,2023-04-26 08:00,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-27 08:24,,2023-04-27 08:24:23,21,No Aplica,12,22
Siemens,1112854962,410197,22/03/2023 07:37 PM,104924,23/03/2023 12:30 PM,IMPORTACION,Sin Dato,41000171,R01,2023-03-24 07:54,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-24 08:28,,2023-03-24 08:28:53,20,No Aplica,1,20
Siemens,1112904749,412115,10/04/2023 09:31 AM,106460,11/04/2023 06:24 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-12 03:59,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-12 08:11,,2023-04-12 08:11:18,14,No Aplica,5,14
Siemens,1112913215,412466,11/04/2023 09:39 AM,106485,11/04/2023 06:30 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-11 06:51,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-12 07:29,,2023-04-12 07:29:16,13,No Aplica,13,13
Siemens,1112939263,413150,21/04/2023 09:48 AM,107549,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 12:55,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-24 07:03,,2023-04-24 19:03:35,7,No Aplica,7,7
Siemens,1112941747,413150,21/04/2023 09:48 AM,107556,24/04/2023 12:20 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-24 12:54,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-24 07:03,,2023-04-24 19:03:15,7,No Aplica,7,7
Siemens,1112904957,412115,10/04/2023 09:31 AM,106462,11/04/2023 06:24 PM,IMPORTACION,Sin Dato,41000171,R01,2023-04-12 03:57,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-04-12 08:11,,2023-04-12 08:12:32,14,No Aplica,5,14
Siemens,1112673429,405523,17/01/2023 09:55 AM,099177,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41000171,R01,2023-01-18 02:57,,100.00,5,0,5,0.00,0.00,100.00,5,5,5,5.00,2023-01-18 03:03,,2023-01-18 15:04:40,21,No Aplica,1,21
Siemens,1112647940,404706,09/01/2023 05:37 PM,098537,10/01/2023 01:12 PM,IMPORTACION,Sin Dato,41000240,R01,2023-01-10 03:02,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 04:09,,2023-01-10 16:09:33,3,No Aplica,1,3
Siemens,1112656392,405521,16/01/2023 11:57 AM,099019,14/01/2023 02:51 PM,IMPORTACION,Sin Dato,41000240,R01,2023-01-16 02:30,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-16 03:53,,2023-01-16 15:53:53,1,No Aplica,1,16
Siemens,1112673993,405523,17/01/2023 09:55 AM,099196,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41000240,R01,2023-01-18 05:53,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-18 06:04,,2023-01-18 18:04:09,24,No Aplica,1,24
Siemens,1112704534,406550,27/01/2023 09:58 AM,100202,30/01/2023 03:32 PM,IMPORTACION,Sin Dato,41000240,R01,2023-01-30 06:04,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-30 06:17,,2023-01-30 18:17:56,3,No Aplica,0,3
Siemens,1112825501,409880,10/03/2023 10:08 AM,103961,13/03/2023 11:52 AM,IMPORTACION,Sin Dato,41000327,R01,2023-03-13 06:14,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-13 07:24,,2023-03-13 19:24:34,8,No Aplica,1,8
Siemens,1112959717,413825,27/04/2023 07:32 PM,108192,02/05/2023 02:01 PM,IMPORTACION,Sin Dato,41001436,R01,2023-05-03 02:44,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-03 08:12,,2023-05-03 08:12:37,18,No Aplica,6,19
Siemens,1112647968,404706,09/01/2023 05:37 PM,098559,10/01/2023 01:12 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-10 03:28,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 04:01,,2023-01-10 16:01:48,3,No Aplica,1,3
Siemens,1112647969,404706,09/01/2023 05:37 PM,098560,10/01/2023 01:12 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-10 02:51,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-10 03:18,,2023-01-10 15:18:30,2,No Aplica,1,3
Siemens,1112673425,405523,17/01/2023 09:55 AM,099173,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-18 05:01,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-18 05:20,,2023-01-18 17:20:08,23,No Aplica,0,24
Siemens,1112673441,405523,17/01/2023 09:55 AM,099190,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-18 03:13,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-01-18 03:52,,2023-01-18 15:52:22,21,No Aplica,0,22
Siemens,1112723894,406734,03/02/2023 10:32 PM,100788,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 09:10,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 10:50,,2023-02-08 10:50:27,23,No Aplica,13,24
Siemens,1112723896,406734,03/02/2023 10:32 PM,100791,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 08:07,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 08:31,,2023-02-08 08:31:32,21,No Aplica,12,21
Siemens,1112723897,406734,03/02/2023 10:32 PM,100792,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 08:12,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 08:32,,2023-02-08 08:32:37,21,No Aplica,12,21
Siemens,1112723898,406734,03/02/2023 10:32 PM,100793,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 08:11,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 09:45,,2023-02-08 09:45:46,22,No Aplica,13,23
Siemens,1112723899,406734,03/02/2023 10:32 PM,100794,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 08:13,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 08:32,,2023-02-08 08:32:25,21,No Aplica,12,21
Siemens,1112723900,406734,03/02/2023 10:32 PM,100795,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 08:10,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-08 08:31,,2023-02-08 08:31:13,21,No Aplica,12,21
Siemens,1112746010,407515,13/02/2023 09:24 AM,101324,13/02/2023 07:54 PM,IMPORTACION,Sin Dato,41002013,R01,2023-02-13 04:39,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-14 09:31,,2023-02-14 09:31:32,14,No Aplica,17,14
Siemens,1112766036,407517,17/02/2023 10:38 AM,101914,20/02/2023 11:10 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-20 04:03,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-20 04:11,,2023-02-20 16:11:59,5,No Aplica,0,6
Siemens,1112777469,407519,20/02/2023 05:44 PM,102129,21/02/2023 07:01 PM,IMPORTACION,Sin Dato,41002013,R01,2023-02-22 12:52,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-22 01:13,,2023-02-22 13:13:39,18,No Aplica,1,19
Siemens,1112777470,407519,20/02/2023 05:44 PM,102130,21/02/2023 07:01 PM,IMPORTACION,Sin Dato,41002013,R01,2023-02-22 12:49,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-22 01:13,,2023-02-22 13:13:59,18,No Aplica,1,19
Siemens,1112777476,407519,20/02/2023 05:44 PM,102136,21/02/2023 07:01 PM,IMPORTACION,Sin Dato,41002013,R01,2023-02-22 12:55,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-02-22 01:14,,2023-02-22 13:14:10,18,No Aplica,1,19
Siemens,1112797533,407847,27/02/2023 08:38 PM,102967,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-02 07:41,,2023-03-02 07:41:40,17,No Aplica,13,18
Siemens,1112797678,407847,27/02/2023 08:38 PM,102969,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:46,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-02 07:41,,2023-03-02 07:41:30,17,No Aplica,13,18
Siemens,1112797679,407847,27/02/2023 08:38 PM,102982,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:45,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-02 07:41,,2023-03-02 07:41:53,17,No Aplica,13,18
Siemens,1112815222,409474,07/03/2023 06:47 PM,103585,08/03/2023 08:26 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-09 11:19,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-09 11:35,,2023-03-09 11:35:52,15,No Aplica,0,16
Siemens,1112836214,409887,13/03/2023 07:28 PM,104140,14/03/2023 04:33 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-15 08:30,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-15 08:48,,2023-03-15 08:48:08,16,No Aplica,0,17
Siemens,1112841977,410196,16/03/2023 08:02 PM,104546,21/03/2023 10:08 AM,IMPORTACION,Sin Dato,41002013,R01,2023-03-21 01:06,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-21 03:27,,2023-03-21 15:27:07,5,No Aplica,2,6
Siemens,1112847423,410196,16/03/2023 08:02 PM,104611,21/03/2023 10:08 AM,IMPORTACION,Sin Dato,41002013,R01,2023-03-21 01:09,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-21 03:25,,2023-03-21 15:25:34,5,No Aplica,2,6
Siemens,1112872343,411105,27/03/2023 05:49 PM,105449,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-30 04:20,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-30 09:17,,2023-03-30 09:17:17,18,No Aplica,5,18
Siemens,1112872346,411105,27/03/2023 05:49 PM,105452,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-30 04:16,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-03-30 09:17,,2023-03-30 09:17:09,18,No Aplica,5,18
Siemens,1112884511,411583,31/03/2023 09:50 AM,105886,04/04/2023 12:15 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-04 04:37,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-04 05:02,,2023-04-04 17:02:53,5,No Aplica,1,5
Siemens,1112884512,411583,31/03/2023 09:50 AM,105887,04/04/2023 12:15 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-04 07:16,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-05 07:37,,2023-04-05 07:37:32,19,No Aplica,12,20
Siemens,1112900532,412115,10/04/2023 09:31 AM,106434,11/04/2023 06:24 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-12 04:01,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-12 08:12,,2023-04-12 08:12:54,14,No Aplica,4,14
Siemens,1112913211,412466,11/04/2023 09:39 AM,106482,11/04/2023 06:30 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-11 07:11,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-12 07:50,,2023-04-12 07:50:55,13,No Aplica,12,14
Siemens,1112923730,412581,13/04/2023 07:48 PM,106813,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-17 09:28,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-17 10:11,,2023-04-17 10:11:04,36,No Aplica,1,10
Siemens,1112948609,413153,24/04/2023 05:16 PM,107783,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,41002013,R01,2023-04-26 10:54,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-27 08:20,,2023-04-27 08:20:46,21,No Aplica,10,22
Siemens,1112948634,413153,24/04/2023 05:16 PM,107807,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,41002013,R01,2023-04-26 07:30,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-04-27 08:18,,2023-04-27 08:18:31,21,No Aplica,13,22
Siemens,1112960138,413825,27/04/2023 07:32 PM,108194,02/05/2023 02:01 PM,IMPORTACION,Sin Dato,41002013,R01,2023-05-03 02:33,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-03 07:44,,2023-05-03 07:44:44,17,No Aplica,5,18
Siemens,1112967479,414065,02/05/2023 06:04 PM,108456,04/05/2023 04:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-05-04 10:18,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-04 10:22,,2023-05-04 10:22:15,6,No Aplica,0,6
Siemens,1112973819,414120,05/05/2023 01:09 PM,108710,08/05/2023 08:50 PM,IMPORTACION,Sin Dato,41002013,R01,2023-05-09 02:58,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-09 08:55,,2023-05-09 08:55:06,12,No Aplica,6,13
Siemens,1112986178,414751,09/05/2023 09:29 AM,108968,09/05/2023 07:34 PM,IMPORTACION,Sin Dato,41002013,R01,2023-05-10 11:48,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-10 02:11,,2023-05-10 14:11:45,19,No Aplica,3,19
Siemens,1112995860,415154,11/05/2023 06:39 PM,109344,14/05/2023 09:32 AM,IMPORTACION,Sin Dato,41002013,R01,2023-05-15 02:11,,100.00,1,0,1,0.00,0.00,100.00,1,1,1,1.00,2023-05-15 03:50,,2023-05-15 15:50:50,6,No Aplica,1,16
Siemens,1112673426,405523,17/01/2023 09:55 AM,099174,17/01/2023 06:19 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-18 04:54,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-01-18 05:20,,2023-01-18 17:21:00,23,No Aplica,1,24
Siemens,1112758461,407516,14/02/2023 09:47 AM,101712,15/02/2023 07:30 PM,IMPORTACION,Sin Dato,41002013,R01,2023-02-16 09:55,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-02-16 10:18,,2023-02-16 10:18:40,15,No Aplica,1,15
Siemens,1112797532,407847,27/02/2023 08:38 PM,102966,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:54,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-02 08:12,,2023-03-02 08:13:02,18,No Aplica,14,18
Siemens,1112797677,407847,27/02/2023 08:38 PM,102968,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:52,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-03-02 08:11,,2023-03-02 08:12:11,18,No Aplica,14,18
Siemens,1112913212,412466,11/04/2023 09:39 AM,106483,11/04/2023 06:30 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-11 07:06,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-12 07:53,,2023-04-12 07:53:22,13,No Aplica,12,14
Siemens,1112923729,412581,13/04/2023 07:48 PM,106812,15/04/2023 10:22 PM,IMPORTACION,Sin Dato,41002013,R01,2023-04-17 09:35,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-17 10:01,,2023-04-17 10:01:56,36,No Aplica,1,10
Siemens,1112948633,413153,24/04/2023 05:16 PM,107806,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,41002013,R01,2023-04-26 08:05,,100.00,2,0,2,0.00,0.00,100.00,2,2,2,2.00,2023-04-27 07:54,,2023-04-27 07:55:09,20,No Aplica,11,21
Siemens,1112703049,406550,27/01/2023 09:58 AM,100150,30/01/2023 02:56 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-30 05:52,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-01-30 06:02,,2023-01-30 18:03:18,4,No Aplica,1,4
Siemens,1112766037,407517,17/02/2023 10:38 AM,101915,20/02/2023 11:10 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-20 06:14,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-02-20 06:28,,2023-02-20 18:29:10,7,No Aplica,0,8
Siemens,1112836213,409887,13/03/2023 07:28 PM,104139,14/03/2023 04:33 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-15 08:17,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-03-15 08:25,,2023-03-15 08:26:26,16,No Aplica,0,16
Siemens,1112854971,410197,22/03/2023 07:37 PM,104931,23/03/2023 12:30 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-24 07:16,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-03-24 08:05,,2023-03-24 08:05:41,20,No Aplica,1,20
Siemens,1112872730,411105,27/03/2023 05:49 PM,105492,29/03/2023 03:42 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-30 05:32,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-03-30 09:05,,2023-03-30 09:08:46,18,No Aplica,4,18
Siemens,1112948637,413153,24/04/2023 05:16 PM,107810,26/04/2023 11:07 AM,IMPORTACION,Sin Dato,41002013,R01,2023-04-26 07:26,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-04-27 09:49,,2023-04-27 09:49:43,22,No Aplica,14,23
Siemens,1112986176,414751,09/05/2023 09:29 AM,108966,09/05/2023 07:34 PM,IMPORTACION,Sin Dato,41002013,R01,2023-05-10 11:42,,100.00,3,0,3,0.00,0.00,100.00,3,3,3,3.00,2023-05-10 01:40,,2023-05-10 13:41:04,18,No Aplica,2,19
Siemens,1112681189,406028,20/01/2023 10:06 AM,099558,23/01/2023 12:16 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-24 10:40,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-01-24 11:32,,2023-01-24 11:33:06,23,No Aplica,1,24
Siemens,1112723895,406734,03/02/2023 10:32 PM,100790,07/02/2023 11:36 AM,IMPORTACION,Sin Dato,41002013,R01,2023-02-07 06:55,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-02-08 07:53,,2023-02-08 07:53:38,20,No Aplica,13,21
Siemens,1112797290,407847,27/02/2023 08:38 PM,102930,01/03/2023 02:17 PM,IMPORTACION,Sin Dato,41002013,R01,2023-03-01 06:08,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-03-01 06:53,,2023-03-01 18:53:48,4,No Aplica,0,5
Siemens,1112847195,410196,16/03/2023 08:02 PM,104602,21/03/2023 10:08 AM,IMPORTACION,Sin Dato,41002013,R01,2023-03-21 02:48,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-03-21 03:10,,2023-03-21 15:11:16,5,No Aplica,1,6
Siemens,1112986177,414751,09/05/2023 09:29 AM,108967,09/05/2023 07:34 PM,IMPORTACION,Sin Dato,41002013,R01,2023-05-10 11:33,,100.00,4,0,4,0.00,0.00,100.00,4,4,4,4.00,2023-05-10 02:11,,2023-05-10 14:12:33,19,No Aplica,3,19
Siemens,1112681188,406028,20/01/2023 10:06 AM,099556,23/01/2023 12:16 PM,IMPORTACION,Sin Dato,41002013,R01,2023-01-24 09:26,,100.00,5,0,5,0.00,0.00,100.00,5,5,5,5.00,2023-01-24 09:39,,2023-01-24 09:39:50,21,No Aplica,0,22
